order_id,customer_id,order_date,delivery_date,status,shipping_cost,total_amount,payment_method,ship_method,coupon_code,ship_city,ship_country
1817,381,2022-08-19,2022-08-23,Delivered,0.0,1335.12,Debit Card,Standard,,Dallas,USA
1818,381,2022-12-09,2022-12-12,Delivered,5.99,3439.51,PayPal,Standard,SAVE10,El Paso,USA
1819,381,2022-07-21,2022-07-25,Delivered,29.99,2557.34,Amazon Pay,Expedited,,Memphis,USA
1820,381,2023-07-29,2023-08-02,Delivered,5.99,1964.86,PayPal,Standard,,Austin,USA
1821,381,2022-11-09,2022-11-16,Delivered,9.99,2777.95,Amazon Pay,Standard,,Austin,USA
1822,381,2023-09-11,2023-09-18,Delivered,0.0,2177.87,PayPal,Standard,,Columbus,Germany
1823,381,2023-03-25,2023-03-27,Returned,14.99,3326.23,Credit Card,Same-Day,,London,USA
1824,381,2025-10-13,,,29.99,322.97,PayPal,Standard,,Baltimore,Australia
1825,382,2023-08-21,,Processing,19.99,1906.32,Debit Card,Priority,PRIME15,Indianapolis,USA
1826,382,2021-11-26,2021-11-29,Delivered,5.99,466.64,Credit Card,Standard,WELCOME5,Las Vegas,USA
1827,382,2021-02-15,,Cancelled,0.0,929.48,Debit Card,Priority,WELCOME5,Vancouver,USA
1828,383,2021-10-22,2021-10-24,Delivered,5.99,3488.13,Amazon Pay,Standard,SUMMER20,San Antonio,Germany
1829,383,2021-05-16,2021-05-17,Returned,29.99,1352.23,Amazon Pay,Standard,WELCOME5,Memphis,USA
1830,383,2022-07-31,2022-08-05,Delivered,0.0,1474.54,PayPal,Standard,,Berlin,USA
1831,384,2022-04-01,2022-04-04,Returned,19.99,562.63,Amazon Pay,Expedited,,Baltimore,Canada
1832,384,2023-07-27,2023-07-29,Returned,9.99,1203.82,Credit Card,Standard,SUMMER20,El Paso,Germany
1833,384,2021-04-30,2021-05-03,Delivered,14.99,396.79,Credit Card,Same-Day,,San Diego,USA
1834,384,2021-04-14,2021-04-18,Delivered,14.99,1109.82,Gift Card,Priority,SAVE10,Indianapolis,USA
1835,385,2022-02-26,,Processing,0.0,1096.53,Credit Card,Priority,,San Jose,USA
1836,385,2022-05-28,2022-06-01,Delivered,29.99,1484.83,Debit Card,Standard,,San Diego,USA
1837,385,2022-09-19,2022-09-23,Delivered,0.0,3264.58,Credit Card,Same-Day,FLASH25,San Francisco,USA
1838,385,2023-07-18,2023-07-22,Delivered,0.0,2045.13,Amazon Pay,Priority,,Austin,USA
1839,386,2022-04-14,,Processing,0.0,1594.29,Gift Card,Priority,WELCOME5,San Francisco,UK
1840,388,2024-04-22,,Shipped,5.99,3331.43,Debit Card,Expedited,FLASH25,Melbourne,USA
1841,388,2022-10-05,,Cancelled,5.99,3494.54,PayPal,Same-Day,,New York,USA
1842,388,2022-06-13,2022-06-16,Delivered,29.99,555.18,Gift Card,Expedited,,Manchester,USA
1843,388,2022-11-08,,Shipped,0.0,2758.25,Amazon Pay,Standard,,Chicago,USA
1844,388,2022-09-09,,Cancelled,0.0,2622.65,PayPal,Priority,,El Paso,USA
1845,388,2021-09-20,2021-09-26,Delivered,29.99,2422.26,Credit Card,Priority,SAVE10,Seattle,USA
1846,388,2021-03-29,2021-03-30,Delivered,0.0,,PayPal,Expedited,PRIME15,Seattle,USA
1847,388,2023-09-13,,Processing,9.99,1215.14,Amazon Pay,Priority,,Birmingham,USA
1848,388,2023-10-01,2023-10-04,Delivered,5.99,2383.39,Gift Card,Expedited,,Las Vegas,USA
1849,388,2021-08-13,,Processing,9.99,2373.93,Gift Card,Standard,,Sydney,USA
1850,388,2023-05-12,2023-05-16,Delivered,19.99,59.39,Debit Card,Expedited,,Phoenix,USA
1851,388,2022-03-01,2022-03-04,Delivered,0.0,663.91,Debit Card,Priority,,Portland,Germany
1852,389,2021-05-18,2021-05-20,Delivered,0.0,2247.92,Credit Card,Expedited,,Vancouver,UK
1853,389,2022-09-15,2022-09-19,Delivered,29.99,1781.06,Amazon Pay,Expedited,,Milwaukee,USA
1854,389,2021-04-30,,Processing,19.99,187.82,PayPal,Priority,,Las Vegas,Australia
1855,389,2021-06-10,,Cancelled,0.0,25.09,PayPal,Standard,,Vancouver,USA
1856,389,2022-02-22,2022-03-01,Delivered,14.99,2890.98,Credit Card,Standard,,Las Vegas,USA
1857,389,2023-03-07,2023-03-11,Delivered,0.0,682.34,Amazon Pay,Same-Day,,Las Vegas,Canada
1858,389,2023-07-21,,Processing,19.99,1019.77,Debit Card,Standard,,Nashville,USA
1859,389,2021-03-14,2021-03-21,Delivered,9.99,719.31,Gift Card,Priority,FLASH25,Albuquerque,USA
1860,389,2023-02-20,2023-02-26,Delivered,0.0,2395.45,PayPal,Expedited,,Birmingham,Canada
1861,390,2021-01-27,2021-02-03,Delivered,0.0,2406.7,Debit Card,Standard,WELCOME5,Baltimore,USA
1862,391,2024-02-26,,Processing,19.99,3387.53,Debit Card,Priority,WELCOME5,Philadelphia,USA
1863,391,2023-09-20,2023-09-21,Delivered,0.0,2235.04,PayPal,Standard,,Jacksonville,Canada
1864,391,2021-05-31,2021-06-02,Delivered,29.99,1149.03,Amazon Pay,Same-Day,,Vancouver,Germany
1865,391,2021-04-11,2021-04-17,Delivered,5.99,3457.73,Credit Card,Same-Day,,Fort Worth,USA
1866,392,2021-11-15,,Shipped,0.0,2960.53,PayPal,Priority,,Melbourne,USA
1867,392,2021-04-08,2021-04-09,Delivered,14.99,1597.16,PayPal,Expedited,,San Jose,USA
1868,392,2024-06-29,,Shipped,14.99,262.15,Debit Card,Same-Day,WELCOME5,Montreal,USA
1869,392,2021-01-09,2021-01-12,Delivered,14.99,1639.15,Debit Card,Same-Day,PRIME15,Philadelphia,USA
1870,392,2022-12-22,2022-12-24,Returned,0.0,1783.42,PayPal,Expedited,,Oklahoma City,USA
1871,392,2024-02-29,2024-03-07,Delivered,14.99,1074.18,Credit Card,Same-Day,,San Francisco,USA
1872,393,2023-09-11,,Cancelled,0.0,2529.19,PayPal,Standard,,El Paso,USA
1873,393,2021-03-11,2021-03-18,Delivered,5.99,2084.24,Gift Card,Same-Day,,Columbus,Australia
1874,393,2024-08-26,,Processing,29.99,2073.12,Debit Card,Standard,,San Jose,USA
1875,393,2021-03-04,,Cancelled,14.99,2714.75,Gift Card,Priority,WELCOME5,Chicago,USA
1876,393,2021-10-06,2021-10-12,Delivered,29.99,3162.11,Gift Card,Expedited,,Austin,USA
1877,393,2024-03-29,2024-04-02,Delivered,9.99,1505.85,Credit Card,Same-Day,,Albuquerque,USA
1878,393,2022-08-28,,Shipped,9.99,1271.97,Debit Card,Standard,,Portland,USA
1879,393,2023-10-02,,Shipped,29.99,686.32,Credit Card,Standard,PRIME15,Albuquerque,USA
1880,393,2024-05-15,2024-05-16,Delivered,19.99,2093.5,Credit Card,Standard,PRIME15,Birmingham,UK
1881,393,2023-10-12,2023-10-18,Delivered,29.99,1244.72,Debit Card,Standard,,El Paso,USA
1882,395,2024-04-22,2024-04-26,Delivered,9.99,455.95,Gift Card,Standard,,Chicago,Australia
1883,395,2022-11-03,2022-11-04,Delivered,29.99,326.28,Credit Card,Priority,,New York,USA
1884,395,2021-02-22,2021-02-27,Delivered,0.0,1583.1,Credit Card,Expedited,,Charlotte,USA
1885,395,2023-10-14,,Shipped,9.99,2638.8,Credit Card,Standard,,Columbus,USA
1886,395,2024-03-22,2024-03-25,Delivered,9.99,1747.36,Amazon Pay,Standard,,Denver,USA
1887,396,2024-07-29,,Shipped,19.99,621.25,Debit Card,Standard,SAVE10,Las Vegas,Germany
1888,396,2022-09-07,2022-09-12,Delivered,19.99,2025.17,Debit Card,Priority,,Munich,Australia
1889,396,2021-03-16,2021-03-23,Delivered,0.0,1956.8,Amazon Pay,Expedited,PRIME15,Chicago,USA
1890,396,2021-12-05,2021-12-10,Delivered,29.99,257.91,Credit Card,Standard,,Columbus,Australia
1891,396,2024-06-07,2024-06-10,Returned,9.99,1010.83,Credit Card,Expedited,WELCOME5,Fort Worth,USA
1892,396,2022-05-05,2022-05-11,Delivered,19.99,723.8,Amazon Pay,Standard,,Louisville,USA
1893,396,2022-05-12,2022-05-14,Delivered,9.99,437.21,Gift Card,Standard,,Charlotte,USA
1894,396,2021-08-04,2021-08-11,Delivered,9.99,207.12,Amazon Pay,Priority,,Melbourne,USA
1895,396,2024-09-23,2024-09-28,Delivered,29.99,126.46,Gift Card,Priority,,Albuquerque,USA
1896,396,2021-03-10,,Processing,29.99,3179.43,Amazon Pay,Expedited,,Louisville,USA
1897,396,2023-09-29,2023-10-03,Delivered,29.99,2255.49,PayPal,Expedited,,El Paso,USA
1898,397,2022-01-23,,Cancelled,29.99,1455.58,Debit Card,Standard,,Charlotte,USA
1899,397,2022-12-31,2023-01-03,Delivered,5.99,3404.24,Gift Card,Priority,,Dallas,USA
1900,397,2024-09-02,2024-09-07,Delivered,19.99,402.63,Debit Card,Expedited,,Milwaukee,Canada
1901,397,2022-05-27,2022-06-01,Delivered,0.0,1125.99,Amazon Pay,Standard,,Memphis,USA
1902,398,2023-12-26,2023-12-31,Delivered,14.99,2575.96,Amazon Pay,Standard,PRIME15,Oklahoma City,USA
1903,398,2021-12-30,2022-01-01,Returned,9.99,190.16,Credit Card,Expedited,SAVE10,Indianapolis,USA
1904,398,2024-01-12,2024-01-14,Delivered,14.99,3400.78,Credit Card,Priority,,El Paso,USA
1905,398,2022-10-11,,Processing,29.99,1861.33,Amazon Pay,Standard,,Fort Worth,USA
1906,398,2022-07-06,2022-07-10,Delivered,0.0,2331.17,PayPal,Expedited,,Tucson,USA
1907,398,2023-09-13,,Cancelled,0.0,3334.83,Credit Card,Same-Day,,Birmingham,USA
1908,398,2024-08-27,,Shipped,29.99,1559.21,Gift Card,Expedited,,Fort Worth,USA
1909,398,2024-06-04,2024-06-06,Delivered,5.99,325.06,Amazon Pay,Priority,WELCOME5,New York,USA
1910,398,2022-01-15,,Processing,14.99,884.96,Credit Card,Standard,,Memphis,USA
1911,399,2024-01-10,2024-01-12,Delivered,14.99,3108.48,Credit Card,Standard,SAVE10,Las Vegas,USA
1912,399,2022-04-06,2022-04-08,Delivered,0.0,1772.75,Credit Card,Standard,SUMMER20,Albuquerque,Australia
1913,399,2024-01-25,,Cancelled,0.0,1498.95,PayPal,Priority,,Fort Worth,USA
1914,399,2023-01-21,2023-01-26,Delivered,29.99,1894.23,Credit Card,Same-Day,SUMMER20,Albuquerque,USA
1915,400,2023-12-09,2023-12-11,Delivered,14.99,603.29,Gift Card,Standard,PRIME15,Tucson,USA
1916,401,2022-03-05,2022-03-09,Delivered,0.0,2983.24,Amazon Pay,Priority,FLASH25,Portland,USA
1917,401,2023-11-19,2023-11-21,Delivered,19.99,3118.02,Credit Card,Priority,SUMMER20,Sydney,USA
1918,401,2024-07-17,2024-07-21,Delivered,0.0,896.9,Credit Card,Same-Day,,Houston,USA
1919,401,2023-03-07,,Cancelled,9.99,1516.05,Gift Card,Standard,,Oklahoma City,USA
1920,401,2021-05-29,,Shipped,14.99,2228.46,PayPal,Priority,,Sydney,USA
1921,401,2025-11-07,,,14.99,1500.19,PayPal,Standard,FLASH25,Houston,USA
1922,401,2023-03-09,2023-03-12,Delivered,0.0,2233.63,Credit Card,Same-Day,WELCOME5,Munich,USA
1923,401,2023-02-17,2023-02-20,Delivered,0.0,1463.28,Credit Card,Standard,,Charlotte,USA
1924,401,2021-06-05,,Cancelled,29.99,630.17,Amazon Pay,Same-Day,,Seattle,USA
1925,402,2023-08-02,2023-08-09,Delivered,0.0,2407.69,Credit Card,Standard,,Indianapolis,USA
1926,402,2022-12-10,2022-12-17,Delivered,9.99,339.06,Amazon Pay,Same-Day,,San Diego,Canada
1927,402,2021-06-15,,Shipped,29.99,1115.59,PayPal,Priority,SUMMER20,Melbourne,USA
1928,403,2021-01-12,2021-01-17,Delivered,14.99,262.07,Gift Card,Standard,,San Diego,USA
1929,403,2023-03-15,2023-03-16,Delivered,29.99,561.15,Credit Card,Standard,,Houston,Canada
1930,404,2021-10-06,,Shipped,14.99,231.11,Credit Card,Same-Day,FLASH25,Austin,USA
1931,404,2021-04-04,2021-04-08,Delivered,9.99,2851.15,Amazon Pay,Standard,SUMMER20,Houston,USA
1932,405,2024-08-08,,Cancelled,0.0,2090.47,Gift Card,Standard,FLASH25,London,USA
1933,405,2022-01-27,2022-01-28,Delivered,19.99,898.76,Amazon Pay,Priority,,Chicago,Canada
1934,405,2022-10-16,2022-10-19,Delivered,29.99,2906.26,Amazon Pay,Expedited,,Melbourne,USA
1935,405,2022-10-08,2022-10-13,Delivered,0.0,1638.52,Credit Card,Priority,SUMMER20,Denver,USA
1936,406,2024-03-18,2024-03-23,Delivered,0.0,1656.11,Credit Card,Standard,SAVE10,San Francisco,USA
1937,406,2023-03-19,2023-03-25,Delivered,19.99,976.87,Amazon Pay,Same-Day,,Denver,USA
1938,406,2024-05-11,,Cancelled,0.0,1554.27,Credit Card,Standard,,Toronto,USA
1939,407,2021-10-31,2021-11-05,Delivered,0.0,683.43,PayPal,Standard,,Manchester,Australia
1940,407,2025-09-19,,,14.99,872.26,PayPal,Expedited,,El Paso,Canada
1941,407,2023-06-23,,Processing,9.99,1471.39,Credit Card,Same-Day,,San Antonio,USA
1942,407,2022-02-07,,Cancelled,0.0,1615.17,Gift Card,Expedited,SAVE10,El Paso,USA
1943,408,2023-03-01,,Shipped,29.99,3078.36,Amazon Pay,Standard,SAVE10,Munich,USA
1944,408,2022-05-08,2022-05-11,Delivered,19.99,3089.83,Gift Card,Standard,SAVE10,Jacksonville,Germany
1945,408,2024-02-19,2024-02-20,Returned,29.99,115.38,Debit Card,Priority,FLASH25,Nashville,USA
1946,408,2022-11-05,,Shipped,0.0,2355.15,Credit Card,Standard,,Melbourne,Germany
1947,409,2024-03-25,,Cancelled,0.0,2115.01,Credit Card,Priority,,Charlotte,Germany
1948,409,2023-02-28,2023-03-07,Delivered,19.99,709.99,Amazon Pay,Same-Day,PRIME15,Manchester,Australia
1949,409,2021-07-17,2021-07-22,Delivered,0.0,1033.75,Credit Card,Expedited,,Seattle,USA
1950,411,2021-11-27,2021-12-03,Delivered,29.99,1776.81,PayPal,Expedited,PRIME15,Oklahoma City,Canada
1951,411,2023-08-06,2023-08-08,Delivered,5.99,2673.56,Credit Card,Priority,WELCOME5,Baltimore,USA
1952,411,2021-08-15,2021-08-19,Delivered,9.99,2432.89,PayPal,Expedited,,Vancouver,UK
1953,411,2024-07-01,2024-07-06,Delivered,19.99,584.47,Debit Card,Expedited,,London,USA
1954,411,2021-07-24,,Processing,14.99,2726.57,Amazon Pay,Standard,FLASH25,Seattle,USA
1955,411,2023-07-23,,Cancelled,14.99,1129.82,Credit Card,Priority,,Milwaukee,Germany
1956,411,2022-06-08,,shipped,29.99,343.22,Credit Card,Standard,,Albuquerque,USA
1957,411,2023-04-21,2023-04-23,Delivered,29.99,3482.04,Credit Card,Priority,,Berlin,Canada
1958,411,2021-11-22,2021-11-26,Delivered,0.0,625.86,Credit Card,Standard,,Tucson,USA
1959,411,2022-07-02,,Shipped,19.99,1704.13,Credit Card,Expedited,,Berlin,Canada
1960,412,2023-04-22,,Cancelled,5.99,3471.34,Gift Card,Priority,WELCOME5,Indianapolis,Canada
1961,414,2022-10-23,2022-10-28,Delivered,0.0,1247.58,PayPal,Priority,,San Diego,UK
1962,414,2022-10-26,2022-11-01,Delivered,29.99,2226.77,Credit Card,Standard,,Austin,USA
1963,414,2023-02-12,2023-02-13,Delivered,0.0,3152.33,Amazon Pay,Priority,,San Jose,Canada
1964,415,2023-06-16,2023-06-18,Delivered,14.99,3475.16,Amazon Pay,Expedited,SAVE10,Oklahoma City,USA
1965,415,2023-04-21,,Shipped,19.99,1610.23,Credit Card,Standard,SAVE10,Montreal,UK
1966,415,2024-07-12,2024-07-16,Delivered,9.99,1621.87,Amazon Pay,Standard,,Las Vegas,USA
1967,416,2021-05-28,,Cancelled,0.0,2015.19,PayPal,Standard,,Dallas,USA
1968,416,2023-05-08,2023-05-15,Delivered,29.99,1641.2,Credit Card,Same-Day,PRIME15,Munich,USA
1969,416,2023-03-12,2023-03-15,Delivered,19.99,1234.71,Debit Card,Same-Day,SUMMER20,Los Angeles,Germany
1970,416,2023-08-24,2023-08-25,Delivered,0.0,2777.44,PayPal,Expedited,,Milwaukee,USA
1971,416,2022-10-24,,Shipped,5.99,827.75,Debit Card,Expedited,,Seattle,USA
1972,416,2022-11-17,2022-11-23,Delivered,14.99,2611.5,Credit Card,Standard,WELCOME5,Phoenix,USA
1973,417,2021-03-07,,Processing,0.0,413.95,Gift Card,Expedited,SUMMER20,Las Vegas,USA
1974,417,2023-02-02,2023-02-06,Delivered,0.0,,Amazon Pay,Standard,,Austin,Germany
1975,417,2023-02-04,2023-02-09,Delivered,9.99,3114.3,Amazon Pay,Standard,,Melbourne,Australia
1976,417,2024-01-24,2024-01-28,Delivered,5.99,1968.99,Amazon Pay,Standard,PRIME15,Los Angeles,USA
1977,417,2023-02-24,2023-02-27,Delivered,0.0,1288.05,Debit Card,Priority,FLASH25,Memphis,USA
1978,418,2022-02-16,2022-02-19,Returned,5.99,770.4,Amazon Pay,Standard,,San Francisco,USA
1979,418,2023-12-22,2023-12-28,Delivered,9.99,1486.66,Credit Card,Expedited,,Philadelphia,USA
1980,418,2022-07-22,,Cancelled,0.0,3285.39,Credit Card,Same-Day,,San Jose,USA
1981,418,2022-06-20,2022-06-21,Returned,14.99,340.78,Gift Card,Expedited,,Melbourne,USA
1982,418,2021-05-29,2021-06-03,Delivered,0.0,2712.63,Credit Card,Same-Day,,Nashville,UK
1983,419,2021-10-06,,cancelled,9.99,2641.73,Credit Card,Standard,,Montreal,UK
1984,419,2024-04-28,2024-05-05,Delivered,29.99,2293.8,Debit Card,Standard,,Fort Worth,USA
1985,419,2022-08-02,2022-08-05,Delivered,14.99,2937.58,Credit Card,Standard,PRIME15,Charlotte,USA
1986,419,2024-08-06,2024-08-12,Delivered,9.99,2838.15,PayPal,Expedited,,Indianapolis,USA
1987,420,2023-04-22,,Cancelled,9.99,86.92,PayPal,Standard,PRIME15,Albuquerque,USA
1988,420,2022-06-13,2022-06-18,Delivered,19.99,2402.12,Amazon Pay,Expedited,,Austin,USA
1989,420,2023-07-26,,Shipped,29.99,1964.4,Credit Card,Expedited,,Louisville,USA
1990,420,2024-03-31,2024-04-01,Delivered,0.0,2536.74,PayPal,Standard,,San Diego,USA
1991,421,2022-12-27,2022-12-30,Returned,0.0,89.22,Credit Card,Standard,SAVE10,Montreal,Australia
1992,421,2023-03-23,,Shipped,9.99,954.64,Debit Card,Standard,SAVE10,Dallas,USA
1993,421,2022-04-09,2022-04-13,Delivered,5.99,3127.78,Amazon Pay,Expedited,SUMMER20,San Antonio,USA
1994,422,2021-07-22,2021-07-28,Delivered,5.99,2853.45,Credit Card,Standard,WELCOME5,Portland,USA
1995,422,2023-10-30,2023-11-05,Delivered,14.99,708.27,Credit Card,Same-Day,,Seattle,USA
1996,422,2021-10-16,2021-10-19,Returned,14.99,1914.58,Credit Card,Expedited,,Louisville,USA
1997,422,2023-02-20,2023-02-22,Delivered,19.99,3204.63,Amazon Pay,Expedited,FLASH25,Austin,USA
1998,423,2023-04-29,2023-05-01,Delivered,0.0,1650.34,Gift Card,Same-Day,,Berlin,USA
1999,423,2022-11-26,2022-11-29,Returned,29.99,3328.87,PayPal,Standard,,Tucson,Canada
2000,423,2021-06-15,2021-06-19,Delivered,5.99,1276.36,PayPal,Standard,SUMMER20,Tucson,USA
2001,423,2023-01-18,2023-01-21,Delivered,29.99,2252.46,Credit Card,Same-Day,,Indianapolis,USA
2002,423,2023-12-19,,Cancelled,19.99,1500.06,Credit Card,Expedited,PRIME15,Vancouver,USA
2003,423,2023-08-22,2023-08-25,Returned,29.99,190.57,Credit Card,Standard,,Birmingham,USA
2004,424,2022-05-28,2022-06-03,Delivered,14.99,N/A,Amazon Pay,Priority,FLASH25,Toronto,Germany
2005,424,2022-12-10,2022-12-12,Delivered,19.99,3264.15,Debit Card,Same-Day,,Dallas,USA
2006,425,2021-09-20,,Processing,9.99,1674.36,Credit Card,Standard,,El Paso,USA
2007,425,2021-12-04,2021-12-10,Delivered,14.99,3071.65,Credit Card,Standard,PRIME15,Chicago,USA
2008,425,2023-02-15,2023-02-20,Delivered,29.99,1392.86,Gift Card,Standard,,Los Angeles,USA
2009,426,2022-11-10,2022-11-17,Delivered,5.99,2325.22,Amazon Pay,Standard,PRIME15,Sydney,USA
2010,426,2024-04-22,2024-04-27,Delivered,0.0,2261.8,Credit Card,Standard,PRIME15,Philadelphia,USA
2011,426,2024-09-24,2024-09-27,Returned,9.99,2614.0,Debit Card,Expedited,SAVE10,Baltimore,USA
2012,426,2022-04-06,2022-04-09,Delivered,5.99,2733.14,PayPal,Expedited,,Birmingham,USA
2013,427,2021-12-21,2021-12-27,Delivered,19.99,190.29,Amazon Pay,Priority,,Milwaukee,USA
2014,427,2023-04-02,2023-04-07,Delivered,14.99,1332.96,Debit Card,Priority,,Tucson,Australia
2015,427,2021-06-25,2021-06-28,Returned,0.0,2837.22,Gift Card,Expedited,,Los Angeles,USA
2016,428,2021-12-31,2022-01-07,Delivered,9.99,2090.57,Credit Card,Priority,,Melbourne,USA
2017,428,2021-08-09,,Shipped,29.99,2644.1,Amazon Pay,Expedited,,New York,Canada
2018,428,2021-01-17,2021-01-23,Delivered,5.99,1806.81,PayPal,Priority,,Denver,Australia
2019,429,2023-05-18,,Processing,0.0,2170.86,Credit Card,Standard,,Tucson,USA
2020,429,2024-04-15,2024-04-16,Returned,0.0,638.34,Amazon Pay,Same-Day,,Charlotte,USA
2021,429,2023-08-07,,Processing,19.99,1699.38,PayPal,Expedited,,El Paso,UK
2022,429,2023-09-15,,Processing,19.99,252.9,Amazon Pay,Expedited,SUMMER20,New York,Canada
2023,429,2023-09-05,2023-09-11,Delivered,19.99,646.32,PayPal,Expedited,,Sydney,Germany
2024,429,2021-03-14,2021-03-16,Returned,9.99,3106.99,Amazon Pay,Standard,,San Jose,USA
2025,429,2023-07-30,2023-08-06,Delivered,5.99,2690.48,Amazon Pay,Standard,SAVE10,San Jose,USA
2026,429,2022-02-08,,Cancelled,29.99,3210.87,Credit Card,Standard,WELCOME5,Albuquerque,USA
2027,429,2023-09-30,2023-10-03,Delivered,9.99,3393.85,Amazon Pay,Priority,WELCOME5,Charlotte,Germany
2028,430,2023-08-03,,Cancelled,19.99,1459.04,PayPal,Expedited,,San Francisco,Germany
2029,430,2024-08-01,2024-08-03,Delivered,19.99,3262.8,PayPal,Priority,,Portland,USA
2030,430,2022-06-08,2022-06-13,Delivered,0.0,2044.91,Credit Card,Expedited,PRIME15,Columbus,USA
2031,430,2021-05-07,,Cancelled,0.0,2491.41,Credit Card,Expedited,PRIME15,San Francisco,USA
2032,430,2023-07-02,2023-07-06,Delivered,29.99,2495.94,Gift Card,Expedited,,Columbus,USA
2033,430,2022-02-05,2022-02-08,Returned,19.99,2212.18,PayPal,Priority,,Austin,Germany
2034,430,2022-10-12,2022-10-18,Delivered,9.99,1618.23,Credit Card,Standard,,Philadelphia,USA
2035,431,2024-06-01,2024-06-02,Delivered,19.99,1926.33,Credit Card,Standard,,Dallas,Australia
2036,431,2022-05-22,2022-05-29,Delivered,0.0,750.39,Amazon Pay,Priority,SUMMER20,Baltimore,USA
2037,431,2021-11-17,2021-11-19,Delivered,14.99,2956.63,Amazon Pay,Expedited,FLASH25,Dallas,Germany
2038,433,2022-06-29,2022-07-05,Delivered,5.99,230.3,Debit Card,Priority,PRIME15,Memphis,USA
2039,433,2024-02-17,2024-02-19,Delivered,19.99,1296.42,Credit Card,Priority,,Los Angeles,USA
2040,433,2022-02-04,2022-02-11,Delivered,29.99,525.97,Debit Card,Same-Day,,Indianapolis,USA
2041,433,2021-10-22,2021-10-29,Delivered,14.99,1747.51,Credit Card,Expedited,SUMMER20,Vancouver,USA
2042,433,2023-04-21,2023-04-27,Delivered,19.99,1750.94,Credit Card,Standard,,San Jose,UK
2043,433,2022-05-18,2022-05-25,Delivered,0.0,3495.5,Credit Card,Standard,WELCOME5,Toronto,USA
2044,433,2023-04-06,,Shipped,5.99,2628.09,Debit Card,Standard,,London,USA
2045,433,2021-08-11,2021-08-16,Delivered,14.99,3114.89,Amazon Pay,Standard,SUMMER20,Vancouver,USA
2046,433,2021-06-12,2021-06-14,Delivered,29.99,2704.1,Amazon Pay,Expedited,,Denver,USA
2047,433,2022-11-08,2022-11-10,Delivered,29.99,1560.31,Amazon Pay,Same-Day,,Sydney,USA
2048,433,2021-11-16,,Cancelled,0.0,1761.98,Credit Card,Priority,SAVE10,Vancouver,USA
2049,434,2024-01-31,2024-02-01,Returned,5.99,185.47,Credit Card,Standard,,New York,USA
2050,434,2023-08-28,2023-09-04,Delivered,14.99,1678.92,PayPal,Expedited,SUMMER20,Las Vegas,Australia
2051,434,2023-09-24,2023-09-25,Returned,9.99,1328.0,Credit Card,Expedited,,Birmingham,USA
2052,434,2023-06-19,,Shipped,19.99,819.14,Amazon Pay,Standard,WELCOME5,Albuquerque,USA
2053,434,2023-11-03,2023-11-09,Delivered,19.99,3053.6,Debit Card,Standard,SUMMER20,San Francisco,Germany
2054,434,2023-03-11,2023-03-15,Delivered,14.99,1127.26,Amazon Pay,Priority,SUMMER20,Indianapolis,USA
2055,435,2021-06-12,2021-06-14,Delivered,14.99,1598.31,Debit Card,Expedited,WELCOME5,Sydney,UK
2056,436,2022-11-12,,Processing,29.99,2344.16,PayPal,Standard,,Los Angeles,USA
2057,436,2022-10-25,2022-10-26,Delivered,5.99,2590.64,Gift Card,Standard,SUMMER20,Chicago,USA
2058,436,2024-03-07,2024-03-12,Delivered,5.99,3240.2,Amazon Pay,Expedited,,Fort Worth,Germany
2059,436,2022-04-25,2022-04-26,Delivered,29.99,1428.41,Amazon Pay,Standard,,Toronto,USA
2060,436,2024-04-13,2024-04-14,Delivered,29.99,555.94,Debit Card,Expedited,,London,Canada
2061,436,2024-02-22,2024-02-25,Returned,9.99,1769.82,Amazon Pay,Same-Day,,Milwaukee,USA
2062,436,2021-04-08,2021-04-12,Delivered,14.99,2247.88,PayPal,Expedited,PRIME15,Los Angeles,Australia
2063,436,2023-10-21,2023-10-25,Delivered,5.99,3255.47,Credit Card,Standard,SUMMER20,Memphis,USA
2064,436,2023-06-28,2023-07-03,Delivered,14.99,3132.56,Credit Card,Expedited,,Albuquerque,Germany
2065,436,2022-04-19,2022-04-25,Delivered,9.99,1251.37,Credit Card,Expedited,SAVE10,Los Angeles,USA
2066,437,2022-09-16,2022-09-22,Delivered,9.99,432.52,Debit Card,Priority,,Seattle,USA
2067,437,2024-02-08,2024-02-14,Delivered,29.99,2963.68,Gift Card,Standard,,Vancouver,USA
2068,437,2022-10-08,2022-10-14,Delivered,0.0,1282.34,Amazon Pay,Priority,PRIME15,London,USA
2069,437,2024-06-22,,Processing,9.99,2595.25,Amazon Pay,Standard,PRIME15,Berlin,USA
2070,437,2023-07-08,2023-07-09,Delivered,14.99,382.58,Amazon Pay,Standard,,Toronto,UK
2071,438,2022-04-05,2022-04-08,Returned,14.99,2700.47,Debit Card,Priority,SUMMER20,Philadelphia,USA
2072,438,2023-08-27,2023-08-31,Delivered,29.99,3103.41,Gift Card,Standard,WELCOME5,Columbus,USA
2073,438,2023-04-16,2023-04-19,Delivered,14.99,722.62,Gift Card,Expedited,PRIME15,Albuquerque,USA
2074,439,2024-01-03,,Cancelled,19.99,1454.03,Credit Card,Standard,,Las Vegas,USA
2075,439,2022-05-14,,Processing,29.99,20.49,Amazon Pay,Priority,,Dallas,USA
2076,439,2021-01-25,,Shipped,5.99,2412.68,Debit Card,Expedited,,Manchester,USA
